epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
197,295.11,0.56936,0.40849,0.94936,0.99725,1,0.995,0.79685,0.77895,0.33148,1.02483,0.0007064,0.0007064,0.0007064
198,296.531,0.52726,0.37214,0.92938,0.99722,1,0.995,0.79317,0.7802,0.32538,1.02392,0.0006998,0.0006998,0.0006998
199,297.949,0.55001,0.38482,0.91535,0.99723,1,0.995,0.79576,0.76361,0.30794,1.01494,0.0006932,0.0006932,0.0006932
200,299.452,0.53767,0.3729,0.91585,0.9972,1,0.995,0.80477,0.73754,0.30693,1.01157,0.0006866,0.0006866,0.0006866
201,300.894,0.54117,0.3544,0.93956,0.99725,1,0.995,0.82507,0.72387,0.31102,1.00352,0.00068,0.00068,0.00068
202,302.333,0.55922,0.40407,0.95906,0.99724,1,0.995,0.82781,0.74568,0.31886,1.00664,0.0006734,0.0006734,0.0006734
203,303.76,0.57121,0.39825,0.94278,0.99728,1,0.995,0.81469,0.78573,0.33121,1.0183,0.0006668,0.0006668,0.0006668
204,305.229,0.56569,0.44102,0.93618,0.99733,1,0.995,0.79275,0.84405,0.34462,1.06297,0.0006602,0.0006602,0.0006602
205,306.663,0.51709,0.386,0.90993,0.99736,1,0.995,0.77843,0.86042,0.34862,1.07844,0.0006536,0.0006536,0.0006536
206,308.158,0.57248,0.3862,0.9289,0.99736,1,0.995,0.77129,0.85737,0.32551,1.07131,0.000647,0.000647,0.000647
207,309.592,0.49377,0.37823,0.91144,0.99743,1,0.995,0.78421,0.81052,0.32222,1.03956,0.0006404,0.0006404,0.0006404
208,311.04,0.53968,0.40598,0.93668,0.99734,1,0.995,0.82324,0.72049,0.29815,0.99253,0.0006338,0.0006338,0.0006338
209,312.458,0.59991,0.42244,0.97325,0.99734,1,0.995,0.82023,0.70291,0.29335,0.98366,0.0006272,0.0006272,0.0006272
210,313.862,0.54253,0.40647,0.92042,0.99732,1,0.995,0.82111,0.69088,0.2901,0.97484,0.0006206,0.0006206,0.0006206
211,315.286,0.54467,0.38893,0.94505,0.99734,1,0.995,0.82303,0.68997,0.28942,0.97709,0.000614,0.000614,0.000614
212,316.754,0.50606,0.38095,0.9039,0.99737,1,0.995,0.79562,0.76654,0.29884,1.01784,0.0006074,0.0006074,0.0006074
213,318.183,0.53887,0.36782,0.92284,0.99732,1,0.995,0.79611,0.8037,0.30256,1.04482,0.0006008,0.0006008,0.0006008
214,319.607,0.52069,0.37402,0.92434,0.99729,1,0.995,0.79535,0.79097,0.30018,1.04057,0.0005942,0.0005942,0.0005942
215,321.034,0.51658,0.3708,0.91984,0.99725,1,0.995,0.80203,0.76467,0.30857,1.02653,0.0005876,0.0005876,0.0005876
216,322.452,0.54646,0.37983,0.92993,0.99718,1,0.995,0.80676,0.74317,0.31426,1.01391,0.000581,0.000581,0.000581
217,323.878,0.50142,0.36145,0.91403,0.99721,1,0.995,0.80695,0.76938,0.31771,1.02803,0.0005744,0.0005744,0.0005744
218,325.325,0.59818,0.40928,0.93117,0.99724,1,0.995,0.81682,0.77898,0.32285,1.02751,0.0005678,0.0005678,0.0005678
219,327.311,0.57418,0.38937,0.95404,0.99728,1,0.995,0.82319,0.74288,0.32129,1.00174,0.0005612,0.0005612,0.0005612
220,328.763,0.58135,0.41141,0.94824,0.9973,1,0.995,0.84891,0.67274,0.2938,0.95904,0.0005546,0.0005546,0.0005546
221,330.184,0.56226,0.40305,0.94145,0.9973,1,0.995,0.8488,0.64578,0.27951,0.94511,0.000548,0.000548,0.000548
222,331.585,0.51754,0.37593,0.92791,0.99728,1,0.995,0.85444,0.66127,0.27318,0.95459,0.0005414,0.0005414,0.0005414
223,332.993,0.58009,0.41174,0.95352,0.99731,1,0.995,0.85069,0.67814,0.28138,0.9673,0.0005348,0.0005348,0.0005348
224,334.424,0.48879,0.35615,0.89732,0.99731,1,0.995,0.85681,0.69807,0.30265,0.98809,0.0005282,0.0005282,0.0005282
225,336.204,0.55754,0.37577,0.9386,0.99733,1,0.995,0.84405,0.71195,0.29883,0.9975,0.0005216,0.0005216,0.0005216
226,337.621,0.47428,0.33128,0.89476,0.99738,1,0.995,0.83407,0.73657,0.30108,1.01181,0.000515,0.000515,0.000515
227,339.054,0.52925,0.35471,0.93636,0.99734,1,0.995,0.83188,0.75135,0.30754,1.01799,0.0005084,0.0005084,0.0005084
228,340.498,0.57753,0.35938,0.92734,0.99734,1,0.995,0.84128,0.72246,0.30048,0.99735,0.0005018,0.0005018,0.0005018
229,341.914,0.53029,0.3378,0.93807,0.99735,1,0.995,0.85823,0.71133,0.29359,0.98568,0.0004952,0.0004952,0.0004952
230,343.334,0.49891,0.35789,0.88987,0.99733,1,0.995,0.85381,0.69457,0.28238,0.9703,0.0004886,0.0004886,0.0004886
231,344.756,0.50819,0.37196,0.93217,0.99729,1,0.995,0.85274,0.67346,0.27554,0.95217,0.000482,0.000482,0.000482
232,346.202,0.51829,0.33419,0.93362,0.99725,1,0.995,0.86035,0.65067,0.2755,0.93894,0.0004754,0.0004754,0.0004754
233,347.628,0.47851,0.33899,0.91325,0.99723,1,0.995,0.8518,0.67608,0.28303,0.95486,0.0004688,0.0004688,0.0004688
234,349.044,0.513,0.38356,0.91592,0.99727,1,0.995,0.83652,0.7213,0.29205,0.99025,0.0004622,0.0004622,0.0004622
235,350.5,0.51515,0.40072,0.91766,0.99726,1,0.995,0.81621,0.77109,0.30309,1.03545,0.0004556,0.0004556,0.0004556
236,351.936,0.54355,0.41283,0.94704,0.99729,1,0.995,0.79692,0.81529,0.30289,1.07401,0.000449,0.000449,0.000449
237,353.355,0.48759,0.36008,0.91459,0.99733,1,0.995,0.8073,0.79517,0.28738,1.05825,0.0004424,0.0004424,0.0004424
238,354.761,0.53798,0.39022,0.92998,0.9973,1,0.995,0.82308,0.74698,0.26767,1.01679,0.0004358,0.0004358,0.0004358
239,356.203,0.51502,0.39336,0.90333,0.99731,1,0.995,0.83339,0.7114,0.26396,0.98983,0.0004292,0.0004292,0.0004292
240,357.646,0.51571,0.38714,0.93432,0.99731,1,0.995,0.82563,0.75592,0.27913,1.00377,0.0004226,0.0004226,0.0004226
241,359.138,0.50105,0.3431,0.92637,0.99731,1,0.995,0.82587,0.77938,0.2896,1.01627,0.000416,0.000416,0.000416
242,360.548,0.47971,0.33498,0.9195,0.99729,1,0.995,0.82273,0.80376,0.29322,1.03352,0.0004094,0.0004094,0.0004094
243,361.961,0.48335,0.36375,0.90976,0.99732,1,0.995,0.81875,0.7997,0.28565,1.03157,0.0004028,0.0004028,0.0004028
244,363.39,0.4665,0.32143,0.89749,0.99731,1,0.995,0.83256,0.76808,0.2672,1.01263,0.0003962,0.0003962,0.0003962
245,364.809,0.52554,0.39711,0.91624,0.99733,1,0.995,0.84306,0.74023,0.26177,0.99697,0.0003896,0.0003896,0.0003896
246,366.214,0.50992,0.35777,0.91954,0.99733,1,0.995,0.83509,0.72792,0.25812,0.98821,0.000383,0.000383,0.000383
247,367.655,0.53439,0.38637,0.94267,0.99735,1,0.995,0.84267,0.71398,0.25568,0.98135,0.0003764,0.0003764,0.0003764
248,369.08,0.50136,0.36563,0.9336,0.99731,1,0.995,0.86696,0.64793,0.254,0.94388,0.0003698,0.0003698,0.0003698
249,370.485,0.52964,0.36152,0.92886,0.99733,1,0.995,0.878,0.62001,0.25423,0.93042,0.0003632,0.0003632,0.0003632
250,372.014,0.55953,0.40868,0.93269,0.99733,1,0.995,0.86407,0.60936,0.25404,0.92547,0.0003566,0.0003566,0.0003566
251,373.428,0.53184,0.3612,0.94444,0.99733,1,0.995,0.86683,0.61348,0.25323,0.9266,0.00035,0.00035,0.00035
252,374.888,0.49317,0.32991,0.91272,0.9973,1,0.995,0.845,0.66498,0.2626,0.94615,0.0003434,0.0003434,0.0003434
253,376.322,0.50632,0.35963,0.9074,0.99732,1,0.995,0.84292,0.67838,0.26377,0.95224,0.0003368,0.0003368,0.0003368
254,377.778,0.46616,0.337,0.8978,0.99735,1,0.995,0.843,0.67066,0.26435,0.95031,0.0003302,0.0003302,0.0003302
255,379.191,0.51277,0.35604,0.92301,0.99731,1,0.995,0.84114,0.65656,0.26504,0.94572,0.0003236,0.0003236,0.0003236
256,380.668,0.50076,0.387,0.91817,0.99736,1,0.995,0.8474,0.6378,0.26189,0.93759,0.000317,0.000317,0.000317
257,382.146,0.49941,0.36774,0.90883,0.99732,1,0.995,0.84805,0.64255,0.26207,0.94011,0.0003104,0.0003104,0.0003104
258,383.565,0.51376,0.35,0.94276,0.99735,1,0.995,0.83841,0.64881,0.26682,0.94521,0.0003038,0.0003038,0.0003038
259,385.013,0.45287,0.32377,0.88064,0.99733,1,0.995,0.84042,0.65288,0.26391,0.94947,0.0002972,0.0002972,0.0002972
260,386.472,0.49654,0.35817,0.9236,0.99736,1,0.995,0.85759,0.66853,0.26431,0.96117,0.0002906,0.0002906,0.0002906
261,387.888,0.46753,0.33456,0.90458,0.99737,1,0.995,0.83896,0.68129,0.2668,0.96679,0.000284,0.000284,0.000284
262,389.334,0.50277,0.36089,0.92397,0.99735,1,0.995,0.8423,0.6947,0.27306,0.97289,0.0002774,0.0002774,0.0002774
263,390.742,0.48743,0.33627,0.90981,0.99738,1,0.995,0.83157,0.70759,0.27358,0.97798,0.0002708,0.0002708,0.0002708
264,392.189,0.44443,0.32475,0.89396,0.99739,1,0.995,0.82485,0.72514,0.27541,0.983,0.0002642,0.0002642,0.0002642
265,393.595,0.46005,0.34288,0.90029,0.99737,1,0.995,0.82853,0.70991,0.27533,0.97685,0.0002576,0.0002576,0.0002576
266,395.031,0.47584,0.35828,0.90542,0.99737,1,0.995,0.82908,0.69745,0.26898,0.97066,0.000251,0.000251,0.000251
267,396.86,0.51783,0.37752,0.93295,0.99737,1,0.995,0.8317,0.68305,0.26753,0.96493,0.0002444,0.0002444,0.0002444
268,398.301,0.5636,0.40642,0.9443,0.99737,1,0.995,0.84512,0.64717,0.25612,0.95203,0.0002378,0.0002378,0.0002378
269,399.704,0.48642,0.35597,0.90794,0.99736,1,0.995,0.83718,0.63571,0.25556,0.94938,0.0002312,0.0002312,0.0002312
270,401.115,0.50284,0.33958,0.9267,0.99736,1,0.995,0.83587,0.64072,0.25564,0.95116,0.0002246,0.0002246,0.0002246
271,402.611,0.44486,0.33796,0.90876,0.99736,1,0.995,0.82609,0.64172,0.25834,0.95093,0.000218,0.000218,0.000218
272,404.071,0.46879,0.32097,0.88456,0.99736,1,0.995,0.82848,0.63882,0.26297,0.95064,0.0002114,0.0002114,0.0002114
273,405.507,0.48207,0.36234,0.91914,0.99738,1,0.995,0.83624,0.64241,0.26688,0.9537,0.0002048,0.0002048,0.0002048
274,406.903,0.49828,0.35851,0.90969,0.99738,1,0.995,0.83337,0.64883,0.26821,0.95732,0.0001982,0.0001982,0.0001982
275,408.309,0.47817,0.33519,0.90989,0.99738,1,0.995,0.83287,0.65586,0.26981,0.96278,0.0001916,0.0001916,0.0001916
276,409.75,0.41853,0.30634,0.89257,0.99735,1,0.995,0.8371,0.66915,0.26759,0.97182,0.000185,0.000185,0.000185
277,411.184,0.50364,0.37185,0.91634,0.99736,1,0.995,0.84826,0.6707,0.27058,0.97391,0.0001784,0.0001784,0.0001784
278,412.595,0.45734,0.34231,0.89845,0.99736,1,0.995,0.84902,0.66812,0.27263,0.97238,0.0001718,0.0001718,0.0001718
279,414.049,0.47061,0.33407,0.91257,0.99737,1,0.995,0.84867,0.66388,0.27124,0.96894,0.0001652,0.0001652,0.0001652
280,415.551,0.49876,0.34673,0.90649,0.99739,1,0.995,0.84413,0.65515,0.26193,0.96415,0.0001586,0.0001586,0.0001586
281,416.962,0.44275,0.31727,0.89525,0.99737,1,0.995,0.84746,0.64465,0.259,0.95985,0.000152,0.000152,0.000152
282,418.381,0.4344,0.3222,0.88195,0.99735,1,0.995,0.85446,0.62753,0.26076,0.95185,0.0001454,0.0001454,0.0001454
283,419.829,0.46437,0.36945,0.92445,0.99734,1,0.995,0.86395,0.60954,0.25925,0.9418,0.0001388,0.0001388,0.0001388
284,421.241,0.46716,0.30937,0.90824,0.99736,1,0.995,0.86727,0.59444,0.25441,0.92993,0.0001322,0.0001322,0.0001322
285,422.699,0.46794,0.33627,0.91621,0.99733,1,0.995,0.87272,0.59847,0.25575,0.93029,0.0001256,0.0001256,0.0001256
286,424.118,0.46784,0.31354,0.91407,0.99734,1,0.995,0.86555,0.60611,0.25661,0.93354,0.000119,0.000119,0.000119
287,425.546,0.47774,0.36154,0.92282,0.99734,1,0.995,0.8641,0.61627,0.26005,0.93822,0.0001124,0.0001124,0.0001124
288,426.972,0.4602,0.33121,0.91646,0.99738,1,0.995,0.85845,0.63763,0.26287,0.95168,0.0001058,0.0001058,0.0001058
289,428.4,0.47689,0.3361,0.90403,0.99735,1,0.995,0.85775,0.65187,0.2626,0.959,9.92e-05,9.92e-05,9.92e-05
290,430.42,0.43508,0.29102,0.879,0.99738,1,0.995,0.84968,0.66534,0.26408,0.96434,9.26e-05,9.26e-05,9.26e-05
291,435.008,0.44891,0.28206,0.83496,0.99736,1,0.995,0.83827,0.68056,0.26814,0.9714,8.6e-05,8.6e-05,8.6e-05
292,436.562,0.41851,0.27226,0.82622,0.99736,1,0.995,0.83985,0.68439,0.27086,0.97358,7.94e-05,7.94e-05,7.94e-05
293,437.98,0.41298,0.2509,0.82732,0.99734,1,0.995,0.83211,0.67255,0.26887,0.96706,7.28e-05,7.28e-05,7.28e-05
294,439.464,0.41215,0.25087,0.80237,0.99735,1,0.995,0.83913,0.65597,0.2709,0.9578,6.62e-05,6.62e-05,6.62e-05
295,440.88,0.37818,0.22994,0.79274,0.99729,1,0.995,0.83882,0.63998,0.27483,0.9493,5.96e-05,5.96e-05,5.96e-05
296,442.381,0.38459,0.23932,0.80906,0.99725,1,0.995,0.83528,0.60468,0.27181,0.93004,5.3e-05,5.3e-05,5.3e-05
297,443.795,0.38733,0.25094,0.83286,0.99725,1,0.995,0.82853,0.59344,0.2747,0.92336,4.64e-05,4.64e-05,4.64e-05
298,445.823,0.35809,0.22891,0.80202,0.99724,1,0.995,0.82861,0.5848,0.27279,0.91932,3.98e-05,3.98e-05,3.98e-05
299,447.38,0.39419,0.23701,0.82176,0.99722,1,0.995,0.82922,0.58365,0.27279,0.91853,3.32e-05,3.32e-05,3.32e-05
300,448.786,0.37193,0.23499,0.84228,0.99719,1,0.995,0.8291,0.58958,0.27736,0.91791,2.66e-05,2.66e-05,2.66e-05
