epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,281.395,0.38928,0.29966,0.89016,0.94721,0.95,0.92811,0.84971,0.4364,0.47552,0.89165,0.0007394,0.0007394,0.0007394
193,282.839,0.36423,0.30202,0.87964,0.94624,0.95,0.93308,0.86469,0.42617,0.45444,0.88529,0.0007328,0.0007328,0.0007328
194,284.257,0.39255,0.30687,0.88333,0.94751,0.95,0.93592,0.86527,0.41355,0.43289,0.88042,0.0007262,0.0007262,0.0007262
195,285.683,0.38013,0.32142,0.88536,0.94744,0.95,0.95378,0.8787,0.4142,0.42724,0.87865,0.0007196,0.0007196,0.0007196
196,287.119,0.38316,0.29189,0.87243,0.94751,0.95,0.98417,0.91451,0.42064,0.43166,0.87911,0.000713,0.000713,0.000713
197,288.538,0.4061,0.32669,0.90076,0.94749,0.95,0.98795,0.90807,0.40754,0.43706,0.87804,0.0007064,0.0007064,0.0007064
198,289.941,0.41531,0.31512,0.93395,0.94756,0.95,0.99045,0.91054,0.3922,0.42831,0.87053,0.0006998,0.0006998,0.0006998
199,291.354,0.35584,0.28379,0.86218,0.94744,0.95,0.98295,0.9309,0.37382,0.40999,0.86249,0.0006932,0.0006932,0.0006932
200,292.783,0.39064,0.32002,0.88811,0.94754,0.95,0.96954,0.90684,0.38719,0.4451,0.87138,0.0006866,0.0006866,0.0006866
201,294.182,0.41457,0.29921,0.91296,0.94757,0.95,0.95314,0.88516,0.40191,0.46009,0.87787,0.00068,0.00068,0.00068
202,295.579,0.38425,0.31142,0.90214,0.94754,0.95,0.92816,0.85982,0.43131,0.47793,0.89293,0.0006734,0.0006734,0.0006734
203,296.972,0.41888,0.32074,0.91866,0.94749,0.95,0.925,0.84781,0.45438,0.49581,0.9048,0.0006668,0.0006668,0.0006668
204,298.44,0.37848,0.29579,0.88566,0.94743,0.95,0.93179,0.85792,0.43456,0.48573,0.88686,0.0006602,0.0006602,0.0006602
205,299.888,0.37774,0.29942,0.88245,0.94743,0.95,0.93169,0.86145,0.41602,0.46272,0.87308,0.0006536,0.0006536,0.0006536
206,301.361,0.38723,0.31946,0.88246,0.94739,0.95,0.93154,0.86078,0.39823,0.45699,0.86558,0.000647,0.000647,0.000647
207,302.822,0.35615,0.30194,0.84733,0.94736,0.95,0.93568,0.87919,0.3991,0.49263,0.86547,0.0006404,0.0006404,0.0006404
208,304.292,0.37201,0.30304,0.88086,0.94735,0.95,0.935,0.85843,0.44103,0.50568,0.87873,0.0006338,0.0006338,0.0006338
209,305.721,0.39253,0.30484,0.90786,0.9474,0.95,0.93246,0.846,0.46417,0.50779,0.88428,0.0006272,0.0006272,0.0006272
210,307.131,0.36973,0.30557,0.88175,0.9474,0.95,0.92499,0.8391,0.47415,0.49804,0.88915,0.0006206,0.0006206,0.0006206
211,308.541,0.33758,0.29707,0.86613,0.94745,0.95,0.92794,0.83605,0.46627,0.49109,0.88604,0.000614,0.000614,0.000614
212,309.963,0.37466,0.29483,0.89573,0.9475,0.95,0.94424,0.86022,0.41289,0.44997,0.8648,0.0006074,0.0006074,0.0006074
213,311.373,0.35048,0.27942,0.87025,0.94751,0.95,0.95357,0.86174,0.39475,0.43328,0.86057,0.0006008,0.0006008,0.0006008
214,312.799,0.34597,0.27816,0.86017,0.9475,0.95,0.96448,0.8803,0.38919,0.41709,0.85892,0.0005942,0.0005942,0.0005942
215,314.22,0.36672,0.2877,0.88898,0.94757,0.95,0.97346,0.90868,0.38931,0.4038,0.86205,0.0005876,0.0005876,0.0005876
216,315.67,0.3874,0.304,0.89127,0.94753,0.95,0.98,0.9104,0.39324,0.41769,0.86736,0.000581,0.000581,0.000581
217,317.076,0.37742,0.27231,0.89489,0.94756,0.95,0.97698,0.905,0.3965,0.42058,0.8693,0.0005744,0.0005744,0.0005744
218,318.507,0.39189,0.30886,0.89373,0.94754,0.95,0.9728,0.89884,0.39061,0.41676,0.87082,0.0005678,0.0005678,0.0005678
219,319.919,0.41598,0.30213,0.89754,0.94752,0.95,0.95786,0.89273,0.39086,0.4185,0.8726,0.0005612,0.0005612,0.0005612
220,321.368,0.36928,0.28384,0.88787,0.94753,0.95,0.9352,0.89246,0.38138,0.40836,0.87084,0.0005546,0.0005546,0.0005546
221,322.775,0.36136,0.28059,0.89224,0.94747,0.95,0.93437,0.90014,0.37113,0.39243,0.86384,0.000548,0.000548,0.000548
222,324.158,0.34544,0.28935,0.89253,0.94748,0.95,0.94417,0.90383,0.37523,0.37823,0.86491,0.0005414,0.0005414,0.0005414
223,325.556,0.3842,0.32209,0.90497,0.94751,0.95,0.97204,0.92413,0.38991,0.38053,0.86644,0.0005348,0.0005348,0.0005348
224,326.993,0.36803,0.2737,0.87723,0.94785,0.95,0.99045,0.93888,0.4124,0.39055,0.87939,0.0005282,0.0005282,0.0005282
225,328.545,0.40345,0.30748,0.90345,0.94823,0.95,0.99045,0.92514,0.41373,0.39935,0.87951,0.0005216,0.0005216,0.0005216
226,329.952,0.33747,0.26861,0.86142,0.94792,0.95,0.98848,0.92394,0.41065,0.39043,0.87546,0.000515,0.000515,0.000515
227,331.361,0.37755,0.28359,0.8904,0.94767,0.95,0.98667,0.92384,0.39549,0.38087,0.86745,0.0005084,0.0005084,0.0005084
228,332.785,0.38618,0.28621,0.88277,0.94751,0.95,0.97704,0.91718,0.36778,0.3559,0.86001,0.0005018,0.0005018,0.0005018
229,334.197,0.35335,0.28786,0.87848,0.94752,0.95,0.97204,0.9268,0.36913,0.35346,0.86192,0.0004952,0.0004952,0.0004952
230,335.602,0.35438,0.25926,0.84447,0.94749,0.95,0.97348,0.90381,0.37866,0.35919,0.86708,0.0004886,0.0004886,0.0004886
231,337.049,0.34935,0.27013,0.87963,0.94751,0.95,0.97348,0.90063,0.37997,0.36795,0.86649,0.000482,0.000482,0.000482
232,338.477,0.33887,0.29391,0.88729,0.94752,0.95,0.96167,0.90965,0.36365,0.37706,0.85068,0.0004754,0.0004754,0.0004754
233,339.881,0.32349,0.25533,0.88615,0.94754,0.95,0.96795,0.91745,0.36225,0.37699,0.84973,0.0004688,0.0004688,0.0004688
234,341.299,0.33977,0.27611,0.86838,0.95224,0.99708,0.96881,0.91335,0.36082,0.36698,0.84978,0.0004622,0.0004622,0.0004622
235,343.177,0.40055,0.29899,0.88576,0.95225,0.99725,0.96881,0.92024,0.37768,0.36666,0.8537,0.0004556,0.0004556,0.0004556
236,344.612,0.36856,0.28309,0.90625,0.95225,0.99728,0.97357,0.9153,0.41162,0.38142,0.87155,0.000449,0.000449,0.000449
237,346.021,0.3534,0.28501,0.87824,0.95225,0.99728,0.97595,0.91472,0.40642,0.36813,0.86838,0.0004424,0.0004424,0.0004424
238,347.44,0.39759,0.28529,0.90147,0.95225,0.99729,0.97833,0.92076,0.38969,0.35927,0.86045,0.0004358,0.0004358,0.0004358
239,348.857,0.32705,0.26972,0.85356,0.95225,0.99728,0.97833,0.9182,0.37811,0.34721,0.85232,0.0004292,0.0004292,0.0004292
240,350.275,0.33241,0.26605,0.89452,0.95225,0.99724,0.97833,0.90435,0.37158,0.35403,0.85116,0.0004226,0.0004226,0.0004226
241,351.697,0.34075,0.27015,0.90416,0.95225,0.99722,0.98548,0.9062,0.3726,0.35288,0.85514,0.000416,0.000416,0.000416
242,353.125,0.34017,0.25179,0.8836,0.94754,0.95,0.98295,0.90625,0.37767,0.35573,0.856,0.0004094,0.0004094,0.0004094
243,354.561,0.31063,0.25332,0.85419,0.94753,0.95,0.97846,0.90892,0.38174,0.36474,0.85678,0.0004028,0.0004028,0.0004028
244,355.988,0.32386,0.25936,0.88114,0.94754,0.95,0.98167,0.89852,0.38029,0.37087,0.85697,0.0003962,0.0003962,0.0003962
245,357.497,0.32065,0.29439,0.8617,0.94754,0.95,0.98167,0.90712,0.37507,0.3709,0.85499,0.0003896,0.0003896,0.0003896
246,358.911,0.346,0.28727,0.88324,0.94751,0.95,0.97917,0.90711,0.37683,0.36191,0.85601,0.000383,0.000383,0.000383
247,360.327,0.36067,0.30673,0.90928,0.94749,0.95,0.97917,0.90808,0.37495,0.35077,0.85774,0.0003764,0.0003764,0.0003764
248,361.737,0.35399,0.29032,0.89934,0.94754,0.95,0.98098,0.91458,0.36591,0.33887,0.85571,0.0003698,0.0003698,0.0003698
249,363.165,0.35277,0.27724,0.87693,0.94757,0.95,0.98098,0.91131,0.36991,0.33753,0.85724,0.0003632,0.0003632,0.0003632
250,364.571,0.36304,0.27777,0.88089,0.94753,0.95,0.98545,0.92196,0.37228,0.33988,0.85833,0.0003566,0.0003566,0.0003566
251,366,0.32697,0.25984,0.87174,0.94753,0.95,0.98545,0.91723,0.36889,0.33339,0.85705,0.00035,0.00035,0.00035
252,367.456,0.35787,0.2621,0.88554,0.94754,0.95,0.98045,0.90862,0.36573,0.34767,0.85332,0.0003434,0.0003434,0.0003434
253,368.885,0.29306,0.24942,0.85885,0.95225,0.99725,0.98548,0.90436,0.37573,0.34406,0.85542,0.0003368,0.0003368,0.0003368
254,370.312,0.34883,0.26607,0.87953,0.95225,0.99725,0.98548,0.90297,0.3767,0.34181,0.8551,0.0003302,0.0003302,0.0003302
255,371.726,0.3512,0.26765,0.87979,0.95225,0.99721,0.97833,0.90374,0.37325,0.33998,0.85454,0.0003236,0.0003236,0.0003236
256,373.156,0.3346,0.25712,0.89906,0.95225,0.99721,0.97833,0.92471,0.36313,0.33576,0.85237,0.000317,0.000317,0.000317
257,374.591,0.35353,0.26451,0.87641,0.95225,0.99723,0.97833,0.92817,0.35982,0.33869,0.8519,0.0003104,0.0003104,0.0003104
258,376.356,0.37756,0.30607,0.91882,0.95225,0.99723,0.97595,0.92316,0.36049,0.3411,0.85291,0.0003038,0.0003038,0.0003038
259,377.839,0.31397,0.25268,0.86014,0.95225,0.99721,0.97595,0.9242,0.36132,0.34115,0.8539,0.0002972,0.0002972,0.0002972
260,379.287,0.34701,0.27839,0.89244,0.95225,0.99724,0.97357,0.91125,0.36997,0.34747,0.85767,0.0002906,0.0002906,0.0002906
261,380.736,0.31591,0.26863,0.85676,0.95225,0.99726,0.97357,0.91041,0.37724,0.35331,0.85939,0.000284,0.000284,0.000284
262,382.161,0.34441,0.25734,0.88023,0.95225,0.99722,0.97357,0.9168,0.38075,0.35509,0.86038,0.0002774,0.0002774,0.0002774
263,383.569,0.31786,0.25026,0.86697,0.95225,0.99725,0.97357,0.9142,0.38302,0.35246,0.85935,0.0002708,0.0002708,0.0002708
264,385.01,0.31644,0.25118,0.86504,0.95225,0.99728,0.97595,0.92217,0.37255,0.35417,0.85594,0.0002642,0.0002642,0.0002642
265,386.435,0.33379,0.24595,0.87951,0.94753,0.95,0.97545,0.91904,0.36676,0.3467,0.85345,0.0002576,0.0002576,0.0002576
266,387.832,0.3036,0.25369,0.87408,0.94753,0.95,0.97795,0.9289,0.36162,0.34319,0.85186,0.000251,0.000251,0.000251
267,389.236,0.34927,0.26271,0.89199,0.94751,0.95,0.98045,0.93513,0.35734,0.3394,0.85117,0.0002444,0.0002444,0.0002444
268,390.65,0.35909,0.26175,0.88014,0.94751,0.95,0.99045,0.94343,0.3555,0.33405,0.85091,0.0002378,0.0002378,0.0002378
269,392.142,0.3242,0.24977,0.86816,0.94752,0.95,0.99045,0.94819,0.35665,0.33656,0.85191,0.0002312,0.0002312,0.0002312
270,393.679,0.32733,0.27891,0.88811,0.94772,0.95,0.99045,0.94247,0.36026,0.33544,0.85403,0.0002246,0.0002246,0.0002246
271,395.086,0.34222,0.26484,0.88772,0.94779,0.95,0.99045,0.94077,0.3613,0.33235,0.8567,0.000218,0.000218,0.000218
272,396.55,0.31134,0.2489,0.83984,0.94749,0.95,0.98,0.92794,0.36351,0.34264,0.85994,0.0002114,0.0002114,0.0002114
273,397.972,0.3468,0.25111,0.87932,0.94753,0.95,0.97846,0.92623,0.36566,0.34925,0.86211,0.0002048,0.0002048,0.0002048
274,399.396,0.35746,0.27487,0.87763,0.94754,0.95,0.96571,0.91471,0.36517,0.35551,0.8633,0.0001982,0.0001982,0.0001982
275,400.793,0.32069,0.25132,0.88039,0.94752,0.95,0.95941,0.91121,0.3663,0.36337,0.86378,0.0001916,0.0001916,0.0001916
276,402.212,0.28883,0.23398,0.86645,0.94751,0.95,0.945,0.89074,0.36776,0.37596,0.86288,0.000185,0.000185,0.000185
277,403.647,0.30861,0.24651,0.86726,0.94752,0.95,0.94333,0.88725,0.36721,0.37967,0.86213,0.0001784,0.0001784,0.0001784
278,405.039,0.33675,0.24285,0.858,0.94753,0.95,0.94379,0.88986,0.36812,0.38468,0.85969,0.0001718,0.0001718,0.0001718
279,406.765,0.32357,0.24374,0.86052,0.94753,0.95,0.94477,0.89119,0.37027,0.39056,0.85952,0.0001652,0.0001652,0.0001652
280,408.216,0.32647,0.26302,0.86037,0.94753,0.95,0.94339,0.89327,0.37349,0.41099,0.86011,0.0001586,0.0001586,0.0001586
281,409.62,0.31941,0.24718,0.86545,0.94756,0.95,0.944,0.89133,0.37426,0.42072,0.85886,0.000152,0.000152,0.000152
282,411.035,0.28622,0.23827,0.85631,0.94756,0.95,0.944,0.8931,0.37647,0.42507,0.86001,0.0001454,0.0001454,0.0001454
283,412.431,0.34379,0.26447,0.87561,0.94754,0.95,0.9515,0.89985,0.37695,0.4224,0.85948,0.0001388,0.0001388,0.0001388
284,413.839,0.31318,0.23065,0.87355,0.94757,0.95,0.95477,0.91342,0.37345,0.40821,0.85757,0.0001322,0.0001322,0.0001322
285,415.286,0.29154,0.23334,0.87273,0.94758,0.95,0.95781,0.90745,0.37131,0.4023,0.85701,0.0001256,0.0001256,0.0001256
286,416.716,0.32898,0.24496,0.90106,0.94758,0.95,0.95531,0.91476,0.37112,0.40424,0.85815,0.000119,0.000119,0.000119
287,418.107,0.30195,0.23989,0.87475,0.94759,0.95,0.95629,0.91201,0.37102,0.40356,0.85776,0.0001124,0.0001124,0.0001124
288,419.549,0.32949,0.25602,0.87004,0.94759,0.95,0.95676,0.90592,0.36674,0.39409,0.85614,0.0001058,0.0001058,0.0001058
289,420.967,0.29737,0.23835,0.86707,0.94759,0.95,0.95839,0.91188,0.36544,0.39188,0.8544,9.92e-05,9.92e-05,9.92e-05
290,422.367,0.31965,0.237,0.86598,0.94758,0.95,0.95839,0.91465,0.3649,0.38995,0.85342,9.26e-05,9.26e-05,9.26e-05
291,426.976,0.24776,0.1947,0.79845,0.94759,0.95,0.95727,0.91417,0.36434,0.38993,0.8526,8.6e-05,8.6e-05,8.6e-05
292,428.511,0.24647,0.2066,0.78047,0.9476,0.95,0.95839,0.91423,0.36308,0.38921,0.85375,7.94e-05,7.94e-05,7.94e-05
293,429.934,0.24393,0.20254,0.78616,0.94756,0.95,0.96089,0.91623,0.36067,0.38633,0.85382,7.28e-05,7.28e-05,7.28e-05
294,431.374,0.24346,0.1961,0.77139,0.94755,0.95,0.96089,0.91657,0.36015,0.38261,0.85482,6.62e-05,6.62e-05,6.62e-05
295,432.77,0.23498,0.20046,0.78555,0.9476,0.95,0.96089,0.91888,0.35834,0.37744,0.85531,5.96e-05,5.96e-05,5.96e-05
296,434.194,0.23986,0.19453,0.77392,0.94759,0.95,0.95839,0.91941,0.35504,0.37397,0.85552,5.3e-05,5.3e-05,5.3e-05
297,435.57,0.24128,0.20307,0.78695,0.94758,0.95,0.95966,0.92107,0.35587,0.37517,0.85603,4.64e-05,4.64e-05,4.64e-05
298,436.922,0.23001,0.1924,0.8049,0.94757,0.95,0.95966,0.92107,0.35594,0.37472,0.85646,3.98e-05,3.98e-05,3.98e-05
299,438.287,0.24042,0.18601,0.79445,0.94754,0.95,0.95966,0.91798,0.356,0.37356,0.85654,3.32e-05,3.32e-05,3.32e-05
300,439.685,0.24026,0.18548,0.77551,0.94756,0.95,0.95966,0.91237,0.35649,0.37327,0.85699,2.66e-05,2.66e-05,2.66e-05
